Program,Year,Period,Week_Ending,Geo_Level,State,State_ANSI,Region,Commodity,Data_Item,Domain,Domain_Category,Value
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES PLANTED,TOTAL,NOT SPECIFIED,4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (OXATHIAPIPROLIN = 128111)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYCLANILIPROLE = 26202)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (ISARIA FUMOSOROSEA STRAIN FE 9901 = 115003)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (OXATHIAPIPROLIN = 128111)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYCLANILIPROLE = 26202)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ISARIA FUMOSOROSEA STRAIN FE 9901 = 115003)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (OXATHIAPIPROLIN = 128111)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYCLANILIPROLE = 26202)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ISARIA FUMOSOROSEA STRAIN FE 9901 = 115003)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (OXATHIAPIPROLIN = 128111)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYCLANILIPROLE = 26202)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ISARIA FUMOSOROSEA STRAIN FE 9901 = 115003)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (OXATHIAPIPROLIN = 128111)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYCLANILIPROLE = 26202)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ISARIA FUMOSOROSEA STRAIN FE 9901 = 115003)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,575
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BLAD = 30006)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BT SUBSP KURSTAKI EVB-113-19 = 6544)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYDIFLUMETOFEN = 90110)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (QUINOLINE = 55459)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)",300
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACEQUINOCYL = 6329)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BEAUVERIA BASSIANA = 128924)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI SA-11 = 6519)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CANOLA OIL = 11332)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ETOXAZOLE = 107091)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPSICUM OLEORESIN EXTRACT = 70704)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",4
SURVEY,2023,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",4
